"a_employee_number","e_gender","a_activity_status","a_location_primary","a_job_class_code","a_pay_type","a_location","a_bargain_unit","jb_job_calc_code","a_position_code","s_days_per_year","s_period_hours","s_hours_per_day","s_pay_periods","s_frequency","s_pay_scale","a_salary_annual","s_period_salary","s_daily_rate","s_hourly_rate","a_org","a_object","s_d_proj","s_start_date","s_end_date","s_reference_salary","a_base_pay","s_salary_job_pay","s_line_pay_amount","s_daily_rate_jb","s_hourly_rate_jp","s_status","s_emp_pay_type","s_hours_per_year","s_days_per_period","a_job_class_descsh","a_job_class_desc","jb_status","jb_pay_basis","jb_hrs_per_day","jb_hrs_per_yr","jb_employee_type","a_bargain_desc_sh","a_bargain_desc","a_location_desc_sh","a_location_desc","s_inactive","s_fulltime_percent","ch_calendar_code","s_work_start_date","s_work_end_date"
"3905","Female","A","24","1285","100","24","1000","32","128500007","260.00","81.25","7.50","24.0000","S","A","52568.71","2190.36","202.1873","26.9583","01241055","400003",,"2020-08-01T00:00:00.000","9999-12-31T00:00:00.000","52568.71","Y","52568.71","2190.36","202.1873","26.9583","1",,"1950.00","10.83","LIB AST II","LIBRARY ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","LIBRARY","LIBRARY","A","1.0000",,"2020-08-01T00:00:00.000","9999-12-31T00:00:00.000"
"3912","Female","A","17","1010","100","17","1000","32","101000007","260.00","81.25","7.50","24.0000","S","A","53408.28","2225.35","205.4165","27.3889","01177015","400003",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000","53408.28","Y","53408.28","2225.35","205.4165","27.3889","1",,"1950.00","10.83","ACC AST II","ACCOUNTING ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FINANCE","FINANCE","A","1.0000",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"3913","Female","A","17","1010","100","17","1000","32","101000008","260.00","81.25","7.50","24.0000","S","A","53408.28","2225.35","205.4165","27.3889","01172015","400003",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000","53408.28","Y","53408.28","2225.35","205.4165","27.3889","1",,"1950.00","10.83","ACC AST II","ACCOUNTING ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FINANCE","FINANCE","A","1.0000",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"3914","Female","A","17","1010","100","17","1000","32","101000009","260.00","81.25","7.50","24.0000","S","A","53408.28","2225.35","205.4165","27.3889","01176015","400003",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000","53408.28","Y","53408.28","2225.35","205.4165","27.3889","1",,"1950.00","10.83","ACC AST II","ACCOUNTING ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FINANCE","FINANCE","A","1.0000",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"3918","Female","A","18","2283","100","18","2000","32","228300001","260.00","37.50","7.50","24.0000","S","A","160860.00","6702.50","618.6923","82.4923",,,,"2020-12-01T00:00:00.000","9999-12-31T00:00:00.000","160860.00","Y","160860.00","6702.50","618.6923","82.4923","1",,"1950.00","10.83","HR MGR","HUMAN RESOURCES MANAGER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","HRM","HUMAN RESOURCES MANAGEMENT","A","1.0000",,"2020-12-01T00:00:00.000","9999-12-31T00:00:00.000"
"3920","Female","A","19","1125","100","19","1000","32","112500002","260.00","81.25","7.50","24.0000","S","A","67534.66","2813.94","259.7487","34.6332","01197021","400003",,"2018-03-05T00:00:00.000","9999-12-31T00:00:00.000","67534.66","Y","67534.66","2813.94","259.7487","34.6332","4",,"1950.00","10.83","COM DSP II","COMMUNICATIONS DISPATCHER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2018-03-05T00:00:00.000","9999-12-31T00:00:00.000"
"3923","Female","A","36","2310","100","36","2000","32","231000004","260.00","81.25","7.50","24.0000","S","A","67790.42","2824.60","260.7324","34.7643","01362765","400002",,"2018-03-05T00:00:00.000","9999-12-31T00:00:00.000","67790.42","Y","67790.42","2824.60","260.7324","34.7643","1",,"1950.00","10.83","MNGMNT ANA","MANAGEMENT ANALYST I",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","ECO PROGRM","ECONOMIC DEVELOPMENT PROGRM","A","1.0000",,"2018-03-05T00:00:00.000","9999-12-31T00:00:00.000"
"3932","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-03-26T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-03-26T00:00:00.000","9999-12-31T00:00:00.000"
"3933","Female","A","25","1877","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.4791",,,,"2018-03-26T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.4791","11",,"0.00","0.00","AQUAT INST","AQUATIC INSTRUCTOR/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-03-26T00:00:00.000","9999-12-31T00:00:00.000"
"3945","Female","A","19","5000","100","19","5000","32","500000108","260.00","86.67","8.00","24.0000","S","A","105170.84","4382.12","404.5032","50.5629","01191021","400004",,"2018-04-09T00:00:00.000","9999-12-31T00:00:00.000","105170.84","Y","105170.84","4382.12","404.5032","50.5629","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2018-04-09T00:00:00.000","9999-12-31T00:00:00.000"
"3941","Male","A","35","4062","100","35","4000","21","406200001","260.00","81.25","7.50","24.0000","S","S","145380.00","6057.50","559.1538","74.5538","11850065","400001",,"2018-04-02T00:00:00.000","9999-12-31T00:00:00.000","145380.00","Y","145380.00","6057.50","559.1538","74.5538","1",,"1950.00","0.00","HRG EXMNER","HEARING EXAMINER RENT PROGRAM",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","RENT CTRL","RENT CONTROL","A","1.0000",,"2018-04-02T00:00:00.000","9999-12-31T00:00:00.000"
"3931","Male","A","19","5000","100","19","5000","32","500000045","260.00","86.67","8.00","24.0000","S","A","110667.48","4611.15","425.6442","53.2055","01191021","400004",,"2018-03-19T00:00:00.000","9999-12-31T00:00:00.000","110667.48","Y","110667.48","4611.15","425.6442","53.2055","4",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2018-03-19T00:00:00.000","9999-12-31T00:00:00.000"
"3955","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-04-03T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-04-03T00:00:00.000","9999-12-31T00:00:00.000"
"3954","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-04-17T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-04-17T00:00:00.000","9999-12-31T00:00:00.000"
"3960","Male","A","35","4142","100","35","4000","21","414200001","260.00","81.25","7.50","24.0000","S","S","145380.00","6057.50","559.1538","74.5538","11850065","400001",,"2018-04-30T00:00:00.000","9999-12-31T00:00:00.000","145380.00","Y","145380.00","6057.50","559.1538","74.5538","1",,"1950.00","0.00","STF ATTRNY","STAFF ATTORNEY RENT PROGRAM",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","RENT CTRL","RENT CONTROL","A","1.0000",,"2018-04-30T00:00:00.000","9999-12-31T00:00:00.000"
"3965","Female","A","19","5000","100","19","5000","32","500000042","260.00","86.67","8.00","24.0000","S","A","105170.84","4382.12","404.5032","50.5629","01191021","400004",,"2019-05-13T00:00:00.000","9999-12-31T00:00:00.000","105170.84","Y","105170.84","4382.12","404.5032","50.5629","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2019-05-13T00:00:00.000","9999-12-31T00:00:00.000"
"3968","Male","A","24","1745","101","24","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","28.1808","01241055","400006",,"2020-05-21T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","28.1808","10",,"0.00","0.00","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","LIBRARY","LIBRARY","A","0.4000",,"2020-05-21T00:00:00.000","9999-12-31T00:00:00.000"
"3976","Male","A","23","1180","100","23","1000","32","118000003","260.00","86.67","8.00","24.0000","S","A","71457.64","2977.40","274.8371","34.3546","01235031","400003",,"2018-06-01T00:00:00.000","9999-12-31T00:00:00.000","71457.64","Y","71457.64","2977.40","274.8371","34.3546","1",,"2080.00","10.83","EQP MCH IV","EQUIPMENT MECHANIC IV",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2018-06-01T00:00:00.000","9999-12-31T00:00:00.000"
"3979","Female","A","17","1010","100","17","1000","32","101000006","260.00","81.25","7.50","24.0000","S","A","53412.00","2225.50","205.4308","27.3908","01177015","400003",,"2018-06-04T00:00:00.000","9999-12-31T00:00:00.000","53412.00","Y","53412.00","2225.50","205.4308","27.3908","1",,"1950.00","10.83","ACC AST II","ACCOUNTING ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FINANCE","FINANCE","A","1.0000",,"2018-06-04T00:00:00.000","9999-12-31T00:00:00.000"
"3995","Male","A","23","1180","100","23","1000","32","118000001","260.00","86.67","8.00","24.0000","S","A","71457.64","2977.40","274.8371","34.3546","01235031","400003",,"2018-06-18T00:00:00.000","9999-12-31T00:00:00.000","71457.64","Y","71457.64","2977.40","274.8371","34.3546","4",,"2080.00","10.83","EQP MCH IV","EQUIPMENT MECHANIC IV",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2018-06-18T00:00:00.000","9999-12-31T00:00:00.000"
"4002","Male","A","25","1860","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01253951","400006",,"2019-05-29T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","REC PRG LD","RECREATN PGM LEADER G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2019-05-29T00:00:00.000","9999-12-31T00:00:00.000"
"3991","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-05-30T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-05-30T00:00:00.000","9999-12-31T00:00:00.000"
"3996","Male","A","19","5000","100","19","5000","32","500000039","260.00","86.67","8.00","24.0000","S","A","110667.48","4611.15","425.6442","53.2055","01191021","400004",,"2018-06-18T00:00:00.000","9999-12-31T00:00:00.000","110667.48","Y","110667.48","4611.15","425.6442","53.2055","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2018-06-18T00:00:00.000","9999-12-31T00:00:00.000"
"3992","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-05-30T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-05-30T00:00:00.000","9999-12-31T00:00:00.000"
"3990","Female","A","25","1860","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01253951","400006",,"2019-06-06T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","REC PRG LD","RECREATN PGM LEADER G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2019-06-06T00:00:00.000","9999-12-31T00:00:00.000"
"4013","Male","A","26","1246","100","26","1000","32","124600001","260.00","81.25","7.50","24.0000","S","A","73059.33","3044.14","280.9974","37.4663","01261017","400003",,"2018-07-02T00:00:00.000","9999-12-31T00:00:00.000","73059.33","Y","73059.33","3044.14","280.9974","37.4663","1",,"1950.00","10.83","IT ASST","INFORMATION TECHNOLOGY ASST",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","IT","INFORMATION TECHNOLOGY","A","1.0000",,"2018-07-02T00:00:00.000","9999-12-31T00:00:00.000"
"4011","Female","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-06-28T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-06-28T00:00:00.000","9999-12-31T00:00:00.000"
"4016","Male","A","25","1860","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.4791","01253751","400006",,"2019-02-04T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.4791","11",,"0.00","0.00","REC PRG LD","RECREATN PGM LEADER G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2019-02-04T00:00:00.000","9999-12-31T00:00:00.000"
"4017","Male","A","25","1860","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.4791","01253751","400006",,"2019-07-16T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.4791","11",,"0.00","0.00","REC PRG LD","RECREATN PGM LEADER G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-07-10T00:00:00.000","9999-12-31T00:00:00.000"
"4021","Male","A","23","1377","100","23","1000","32","137700011","260.00","86.67","8.00","24.0000","S","A","62588.46","2607.85","240.7248","30.0906","01232431","400003",,"2018-07-23T00:00:00.000","9999-12-31T00:00:00.000","62588.46","Y","62588.46","2607.85","240.7248","30.0906","1",,"2080.00","10.83","UTL WKR II","UTILITY WORKER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2018-07-23T00:00:00.000","9999-12-31T00:00:00.000"
"4041","Male","A","20","3015","100","20","3000","32","301500020","242.67","121.33","12.00","24.0000","S","A","111217.85","4634.08","458.3090","38.1924","01202022","400005",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000","111217.85","Y","111217.85","4634.08","458.3090","38.1924","1",,"2912.00","10.00","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000"
"4033","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-08-30T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-08-30T00:00:00.000","9999-12-31T00:00:00.000"
"4034","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-08-30T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-08-30T00:00:00.000","9999-12-31T00:00:00.000"
"4032","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2018-08-30T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2018-08-30T00:00:00.000","9999-12-31T00:00:00.000"
"4038","Male","A","20","3015","100","20","3000","32","301500014","242.67","121.33","12.00","24.0000","S","A","111217.85","4634.08","458.3090","38.1924","01202022","400005",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000","111217.85","Y","111217.85","4634.08","458.3090","38.1924","1",,"2912.00","10.00","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000"
"4030","Male","A","19","5000","100","19","5000","32","500000034","260.00","86.67","8.00","24.0000","S","A","110667.48","4611.15","425.6442","53.2055","01191021","400004",,"2018-09-05T00:00:00.000","9999-12-31T00:00:00.000","110667.48","Y","110667.48","4611.15","425.6442","53.2055","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2018-09-05T00:00:00.000","9999-12-31T00:00:00.000"
"4040","Male","A","20","3015","100","20","3000","32","301500025","242.67","121.33","12.00","24.0000","S","A","111217.85","4634.08","458.3090","38.1924","01202022","400005",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000","111217.85","Y","111217.85","4634.08","458.3090","38.1924","1",,"2912.00","10.00","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000"
"4042","Female","A","10","2018","100","10","2000","32","201800004","260.00","81.25","7.50","24.0000","S","A","67790.42","2824.60","260.7324","34.7643","01101011","400002",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000","67790.42","Y","67790.42","2824.60","260.7324","34.7643","4",,"1950.00","10.83","ASSTADAN","ASSISTANT ADMIN ANALYST",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","MAYOR","MAYOR","A","1.0000",,"2018-09-11T00:00:00.000","9999-12-31T00:00:00.000"
"4046","Male","A","24","1715","101","24","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.5512","01241055","400006",,"2019-12-02T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.5512","10",,"0.00","0.00","LIB AIDE","LIBRARY AIDE G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","LIBRARY","LIBRARY","A","0.4000",,"2019-12-02T00:00:00.000","9999-12-31T00:00:00.000"
"4051","Male","A","10","2018","100","10","2000","32","201800005","260.00","81.25","7.50","24.0000","S","A","67790.42","2824.60","260.7324","34.7643","01101011","400002",,"2018-10-10T00:00:00.000","9999-12-31T00:00:00.000","67790.42","Y","67790.42","2824.60","260.7324","34.7643","1",,"1950.00","10.83","ASSTADAN","ASSISTANT ADMIN ANALYST",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","MAYOR","MAYOR","A","1.0000",,"2018-10-10T00:00:00.000","9999-12-31T00:00:00.000"
"4052","Female","A","16","1050","100","16","1000","32","105000003","260.00","81.25","7.50","24.0000","S","A","75439.01","3143.29","290.1500","38.6867","15061219","400003",,"2018-10-09T00:00:00.000","9999-12-31T00:00:00.000","75439.01","Y","75439.01","3143.29","290.1500","38.6867","4",,"1950.00","10.83","PLANNER II","PLANNER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2018-10-09T00:00:00.000","9999-12-31T00:00:00.000"
"4049","Male","A","25","1506","101","25","1500","01","150600005","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01257051","400008",,"2020-03-09T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","7",,"0.00","0.00","AUD AIDE I","AUDITORIUM AIDE GRP 1",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.8000",,"2020-03-09T00:00:00.000","9999-12-31T00:00:00.000"
"4064","Female","A","22","1167","100","22","1000","32","167000003","260.00","81.25","7.50","24.0000","S","A","75439.01","3143.29","290.1500","38.6867",,,,"2020-06-16T00:00:00.000","9999-12-31T00:00:00.000","75439.01","Y","75439.01","3143.29","290.1500","38.6867","4",,"1950.00","10.83","ENV COMP I","ENVIRONMENTAL COMPLIANCE INSP",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","WTR RES","WATER RESOURCE RECOVERY","A","1.0000",,"2020-06-16T00:00:00.000","9999-12-31T00:00:00.000"
"4065","Male","A","19","5000","100","19","5000","32","500000104","260.00","86.67","8.00","24.0000","S","A","110667.48","4611.15","425.6442","53.2055","01191021","400004",,"2018-12-03T00:00:00.000","9999-12-31T00:00:00.000","110667.48","Y","110667.48","4611.15","425.6442","53.2055","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2018-12-03T00:00:00.000","9999-12-31T00:00:00.000"
"4075","Male","A","19","1250","100","19","1000","32","125000005","260.00","81.25","7.50","24.0000","S","A","63332.51","2638.85","243.5866","32.4782","01191021","400003",,"2018-12-17T00:00:00.000","9999-12-31T00:00:00.000","63332.51","Y","63332.51","2638.85","243.5866","32.4782","1",,"1950.00","10.83","JAILER","JAILER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2018-12-17T00:00:00.000","9999-12-31T00:00:00.000"
